season,race,site,track,track_length,track_type,finish,start,driver,manufacturer,truck_number,owner,sponsor,win,top_5,top_10,top_20,laps,laps_led,status,money,pts,playoff_pts
2016,9,Gateway,Worldwide Technology Raceway at Gateway,1.25,paved track,32,31,Brandon Brown,Chevrolet,86.0,Jerry Brown,CorvetteParts.net,0,0,0,0,0,0,engine,,1,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,1,3,William Byron,Toyota,9.0,Kyle Busch,Liberty University,1,1,1,1,150,70,running,,37,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,2,16,John H. Nemechek,Chevrolet,8.0,Joe Nemechek,NEMCO Motorsports,0,1,1,1,150,0,running,,31,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,3,4,Daniel Hemric,Ford,19.0,Brad Keselowski,Oakmont Management Group,0,1,1,1,150,0,running,,30,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,4,10,Christopher Bell,Toyota,4.0,Kyle Busch,JBL.com,0,1,1,1,150,0,running,,29,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,5,15,Johnny Sauter,Chevrolet,21.0,Maury Gallagher,Water Pulse,0,1,1,1,150,14,running,,29,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,6,11,Cameron Hayley,Toyota,13.0,Duke Thorson,Cabinets by Hayley / Carolina Nut Co.,0,0,1,1,150,0,running,,27,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,7,22,Brandon Jones,Chevrolet,71.0,Matthew Miller,Jeld-Wen / Menards,0,0,1,1,150,0,running,,0,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,8,8,Matt Crafton,Toyota,88.0,Duke Thorson,Great Lakes Wood Floors / Menards,0,0,1,1,150,0,running,,25,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,9,14,Timothy Peters,Toyota,17.0,Tom DeLoach,Red Horse Racing,0,0,1,1,150,5,running,,25,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,10,5,Tyler Reddick,Ford,29.0,Brad Keselowski,Cooper Standard / CareersForVeterans.org,0,0,1,1,150,1,running,,24,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,11,1,Daniel Suarez,Toyota,51.0,Kyle Busch,Arris,0,0,0,1,150,59,running,,0,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,12,17,Grant Enfinger,Chevrolet,24.0,Maury Gallagher,Champion Power Equipment,0,0,0,1,150,0,running,,21,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,13,9,Ben Rhodes,Toyota,41.0,Duke Thorson,Alpha Energy Solutions,0,0,0,1,150,0,running,,20,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,14,12,Cole Custer,Chevrolet,0.0,JR Motorsports,Haas Automation,0,0,0,1,150,0,running,,19,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,15,21,Rico Abreu,Toyota,98.0,Mike Curb,Safelite Auto Glass / Curb Records,0,0,0,1,150,0,running,,18,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,16,13,Spencer Gallagher,Chevrolet,23.0,Maury Gallagher,Allegiant Travel,0,0,0,1,150,0,running,,17,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,17,20,Jordan Anderson,Chevrolet,66.0,Jeff Bolen,Bolen Motorsports,0,0,0,1,150,0,running,,16,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,18,19,Austin Hill,Ford,2.0,Randy Young,Austin Hill Racing,0,0,0,1,150,0,running,,15,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,19,6,Parker Kligerman,Chevrolet,5.0,Tony Townley,JIVE Communications / Zaxby's,0,0,0,1,149,0,running,,14,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,20,25,Brandon Brown,Chevrolet,86.0,Jerry Brown,Coastal Carolina University,0,0,0,1,149,0,running,,13,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,21,26,Garrett Smithley,Chevrolet,7.0,Bobby Dotter,Mubea Job Opportunities,0,0,0,0,148,0,running,,0,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,22,18,Ben Kennedy,Chevrolet,33.0,Maury Gallagher,Jacob Companies,0,0,0,0,147,0,running,,11,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,23,27,Timmy Hill,Chevrolet,49.0,Jay Robinson,Speed Stick,0,0,0,0,145,0,running,,10,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,24,29,Jennifer Jo Cobb,Chevrolet,10.0,Jennifer Jo Cobb,Driven2Honor.org / Super Quik,0,0,0,0,143,0,running,,9,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,25,28,Travis Kvapil,Chevrolet,50.0,Mark Beaver,Driven2Honor.org / Laird Plastics,0,0,0,0,136,0,running,,8,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,26,24,Tommy Joe Martins,Chevrolet,44.0,Craig Martins,Diamond Gusset Jeans,0,0,0,0,107,1,overheating,,8,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,27,23,Austin Wayne Self,Toyota,22.0,Tim Self,AM Technical Solutions,0,0,0,0,98,0,transmission,,6,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,28,30,Norm Benning,Chevrolet,63.0,Mike Mittler,Norm Benning Racing,0,0,0,0,95,0,vibration,,5,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,29,32,Mike Harmon,Chevrolet,74.0,Mike Harmon,SMD,0,0,0,0,62,0,vibration,,0,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,30,7,Kyle Busch,Toyota,18.0,Kyle Busch,Toyota,0,0,0,0,56,0,crash,,0,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,31,2,Brett Moffitt,Toyota,11.0,Tom DeLoach,Surface Sunscreen,0,0,0,0,26,0,engine,,2,
2016,10,Kentucky,Kentucky Speedway,1.5,paved track,32,31,Caleb Roark,Chevrolet,1.0,Jennifer Jo Cobb,MAKE Motorsports,0,0,0,0,0,0,electrical,,1,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,1,7,Kyle Larson,Chevrolet,24.0,Maury Gallagher,DC Solar,1,1,1,1,150,48,running,,0,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,2,10,Christopher Bell,Toyota,4.0,Kyle Busch,JBL.com,0,1,1,1,150,0,running,,31,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,3,27,Rico Abreu,Toyota,98.0,Mike Curb,Safelite Auto Glass / Curb Records,0,1,1,1,150,0,running,,30,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,4,11,Jake Griffin,Toyota,11.0,Tom DeLoach,Backlotauctions.com,0,1,1,1,150,0,running,,29,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,5,2,Tyler Reddick,Ford,29.0,Brad Keselowski,Cooper Standard,0,1,1,1,150,0,running,,28,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,6,23,Cole Custer,Chevrolet,0.0,JR Motorsports,OneMain Financial,0,0,1,1,150,0,running,,27,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,7,20,Cameron Hayley,Toyota,13.0,Duke Thorson,Cabinets by Hayley,0,0,1,1,150,0,running,,26,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,8,15,Daniel Hemric,Ford,19.0,Brad Keselowski,DrawTite / Reese Brands,0,0,1,1,150,0,running,,25,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,9,28,Austin Wayne Self,Toyota,22.0,Tim Self,AM Technical Solutions,0,0,1,1,150,0,running,,24,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,10,22,Matt Crafton,Toyota,88.0,Duke Thorson,Chi-Chi's / Menards,0,0,1,1,150,0,running,,23,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,11,17,Ben Kennedy,Chevrolet,33.0,Maury Gallagher,Wheelwell,0,0,0,1,150,0,running,,22,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,12,3,Ken Schrader,Toyota,71.0,Carlos Contreras,Hunt Brothers Pizza,0,0,0,1,150,0,running,,21,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,13,8,Johnny Sauter,Chevrolet,21.0,Maury Gallagher,Alamo Rent-A-Car,0,0,0,1,150,0,running,,20,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,14,18,William Byron,Toyota,9.0,Kyle Busch,Liberty University,0,0,0,1,150,0,running,,19,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,15,4,J.R. Heffner,Chevrolet,44.0,Craig Martins,Park East Sales / A. Colarusso,0,0,0,1,150,0,running,,18,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,16,25,Sheldon Creed,Chevrolet,7.0,Bobby Dotter,Safecraft Safety Equipment / Momo,0,0,0,1,148,0,running,,17,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,17,32,Travis Kvapil,Chevrolet,50.0,Mark Beaver,CorvetteParts.net,0,0,0,1,146,0,running,,16,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,18,29,Wayne Edwards,Chevrolet,49.0,Jay Robinson,XBOMB Energy / OH! Lottery,0,0,0,1,145,0,running,,15,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,19,26,Cody Coughlin,Toyota,51.0,Kyle Busch,JEGS,0,0,0,1,144,0,running,,14,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,20,24,Tyler Young,Chevrolet,2.0,Randy Young,Randco / Young's Building Systems,0,0,0,1,143,0,running,,13,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,21,16,Brady Boswell,Chevrolet,5.0,Tony Townley,JIVE Communications / Zaxby's,0,0,0,0,143,0,running,,12,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,22,14,Brandon Brown,Chevrolet,86.0,Jerry Brown,Pray For France / Mid-Atlantic,0,0,0,0,139,0,running,,11,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,23,5,Ben Rhodes,Toyota,41.0,Duke Thorson,XPO Logistics,0,0,0,0,136,0,running,,10,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,24,21,John H. Nemechek,Chevrolet,8.0,Joe Nemechek,Berry's Bullets,0,0,0,0,129,0,running,,9,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,25,1,Bobby Pierce,Chevrolet,63.0,Mike Mittler,Premier Waste / Allgayer Inc. / gottarace.com,0,0,0,0,126,102,crash,,10,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,26,30,Jennifer Jo Cobb,Chevrolet,1.0,Jennifer Jo Cobb,Westside Vapor Station / #IVAPEIVOTE,0,0,0,0,124,0,running,,7,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,27,19,Timothy Peters,Toyota,17.0,Tom DeLoach,Red Horse Racing,0,0,0,0,116,0,running,,6,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,28,12,Stewart Friesen,Chevrolet,16.0,Chris Larsen,Halmar International,0,0,0,0,111,0,crash,,5,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,29,9,Spencer Gallagher,Chevrolet,23.0,Maury Gallagher,Allegiant Travel,0,0,0,0,107,0,running,,4,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,30,6,Caleb Holman,Chevrolet,75.0,Charlie Henderson,Food Country USA / Lopez Wealth Mgmt.,0,0,0,0,37,0,crash,,3,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,31,13,Justin Shipley,Ford,80.0,Tracy Wallace,Georgia Arms / Rogers Mechanical,0,0,0,0,11,0,overheating,,2,
2016,11,Eldora,Eldora Speedway,0.5,dirt track,32,31,Jordan Anderson,Chevrolet,66.0,Jeff Bolen,"FK Rod Ends / Columbia, SC",0,0,0,0,5,0,engine,,1,
2016,12,Pocono,Pocono Raceway,2.5,paved track,1,1,William Byron,Toyota,9.0,Kyle Busch,Liberty University,1,1,1,1,60,44,running,,37,
2016,12,Pocono,Pocono Raceway,2.5,paved track,2,10,Cameron Hayley,Toyota,13.0,Duke Thorson,Cabinets by Hayley,0,1,1,1,60,0,running,,31,
2016,12,Pocono,Pocono Raceway,2.5,paved track,3,15,Brett Moffitt,Toyota,11.0,Tom DeLoach,Red Horse Racing,0,1,1,1,60,0,running,,30,
2016,12,Pocono,Pocono Raceway,2.5,paved track,4,7,Timothy Peters,Toyota,17.0,Tom DeLoach,Red Horse Racing,0,1,1,1,60,4,running,,30,
2016,12,Pocono,Pocono Raceway,2.5,paved track,5,16,Cole Custer,Chevrolet,0.0,JR Motorsports,Haas Automation,0,1,1,1,60,0,running,,28,
2016,12,Pocono,Pocono Raceway,2.5,paved track,6,17,Rico Abreu,Toyota,98.0,Mike Curb,Safelite Auto Glass / Curb Records,0,0,1,1,60,0,running,,27,
2016,12,Pocono,Pocono Raceway,2.5,paved track,7,9,Ben Kennedy,Chevrolet,33.0,Maury Gallagher,Jacob Companies,0,0,1,1,60,0,running,,26,
2016,12,Pocono,Pocono Raceway,2.5,paved track,8,11,Johnny Sauter,Chevrolet,21.0,Maury Gallagher,Allegiant Travel,0,0,1,1,60,0,running,,25,
2016,12,Pocono,Pocono Raceway,2.5,paved track,9,2,John H. Nemechek,Chevrolet,8.0,Joe Nemechek,NEMCO Motorsports,0,0,1,1,60,0,running,,24,
2016,12,Pocono,Pocono Raceway,2.5,paved track,10,5,Christopher Bell,Toyota,4.0,Kyle Busch,Sirius XM,0,0,1,1,60,0,running,,23,
2016,12,Pocono,Pocono Raceway,2.5,paved track,11,3,Ben Rhodes,Toyota,41.0,Duke Thorson,Alpha Energy Solutions,0,0,0,1,60,0,running,,22,
2016,12,Pocono,Pocono Raceway,2.5,paved track,12,20,Matt Crafton,Toyota,88.0,Duke Thorson,IdealDoor / Menards,0,0,0,1,60,0,running,,21,
2016,12,Pocono,Pocono Raceway,2.5,paved track,13,8,Cody Coughlin,Toyota,51.0,Kyle Busch,JEGS / Mishimoto,0,0,0,1,60,0,running,,20,
2016,12,Pocono,Pocono Raceway,2.5,paved track,14,18,Jordan Anderson,Chevrolet,66.0,Jeff Bolen,Columbia SC - Famously Hot,0,0,0,1,60,0,running,,19,
2016,12,Pocono,Pocono Raceway,2.5,paved track,15,12,Spencer Gallagher,Chevrolet,23.0,Maury Gallagher,Chapel of the Flowers,0,0,0,1,60,12,running,,19,
2016,12,Pocono,Pocono Raceway,2.5,paved track,16,30,Travis Kvapil,Chevrolet,50.0,Mark Beaver,CorvetteParts.net,0,0,0,1,60,0,running,,17,
2016,12,Pocono,Pocono Raceway,2.5,paved track,17,23,Tommy Joe Martins,Chevrolet,44.0,Craig Martins,Cross Concrete Construction,0,0,0,1,60,0,running,,16,
2016,12,Pocono,Pocono Raceway,2.5,paved track,18,22,Reed Sorenson,Chevrolet,49.0,Jay Robinson,Premium Motorsports,0,0,0,1,60,0,running,,0,
2016,12,Pocono,Pocono Raceway,2.5,paved track,19,25,Kyle Martel,Chevrolet,59.0,William Martel,Finish Line Express / Hanover Cold Storage,0,0,0,1,60,0,running,,14,
2016,12,Pocono,Pocono Raceway,2.5,paved track,20,29,Ryan Ellis,Chevrolet,28.0,Jim Rosenblum,Blue Lives Matter / NYPD / FDNY,0,0,0,1,60,0,running,,0,
2016,12,Pocono,Pocono Raceway,2.5,paved track,21,26,Todd Peck,Chevrolet,7.0,Bobby Dotter,BoobiTrap.com,0,0,0,0,60,0,running,,0,
2016,12,Pocono,Pocono Raceway,2.5,paved track,22,14,Daniel Hemric,Ford,19.0,Brad Keselowski,Blue Gate Bank,0,0,0,0,60,0,running,,11,
2016,12,Pocono,Pocono Raceway,2.5,paved track,23,27,Norm Benning,Chevrolet,63.0,Mike Mittler,Churchill Transport,0,0,0,0,60,0,running,,10,
2016,12,Pocono,Pocono Raceway,2.5,paved track,24,19,Brandon Brown,Chevrolet,86.0,Jerry Brown,Coastal Carolina University,0,0,0,0,59,0,running,,9,
2016,12,Pocono,Pocono Raceway,2.5,paved track,25,21,Austin Wayne Self,Toyota,22.0,Tim Self,AM Technical Solutions,0,0,0,0,56,0,running,,8,
2016,12,Pocono,Pocono Raceway,2.5,paved track,26,4,Tyler Reddick,Ford,29.0,Brad Keselowski,Cooper Standard,0,0,0,0,28,0,crash,,7,
2016,12,Pocono,Pocono Raceway,2.5,paved track,27,24,Carlos Contreras,Chevrolet,71.0,Carlos Contreras,American Club,0,0,0,0,22,0,electrical,,6,
2016,12,Pocono,Pocono Raceway,2.5,paved track,28,31,Jennifer Jo Cobb,Chevrolet,1.0,Jennifer Jo Cobb,PitStopsforHope.org / Driven2Honor.org,0,0,0,0,20,0,brakes,,5,
2016,12,Pocono,Pocono Raceway,2.5,paved track,29,13,John Wes Townley,Chevrolet,5.0,Tony Townley,Zaxby's / JIVE Communications,0,0,0,0,16,0,crash,,4,
2016,12,Pocono,Pocono Raceway,2.5,paved track,30,28,Sean Corr,Chevrolet,6.0,Norm Benning,Eldora Speedway,0,0,0,0,5,0,brakes,,0,
2016,12,Pocono,Pocono Raceway,2.5,paved track,31,6,Austin Hill,Ford,2.0,Randy Young,Hill Racing,0,0,0,0,1,0,crash,,2,
2016,12,Pocono,Pocono Raceway,2.5,paved track,32,32,Caleb Roark,Chevrolet,10.0,Jennifer Jo Cobb,Driven2Honor.org,0,0,0,0,0,0,engine,,1,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,1,13,Ben Kennedy,Chevrolet,33.0,Maury Gallagher,Jacob Companies,1,1,1,1,200,20,running,,36,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,2,8,Brett Moffitt,Toyota,11.0,Tom DeLoach,Brain Gear / Surface Sunscreen,0,1,1,1,200,0,running,,31,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,3,12,Daniel Hemric,Ford,19.0,Brad Keselowski,Blue Gate Bank,0,1,1,1,200,0,running,,30,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,4,6,William Byron,Toyota,9.0,Kyle Busch,Liberty University,0,1,1,1,200,1,running,,30,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,5,7,Johnny Sauter,Chevrolet,21.0,Maury Gallagher,FireAde / Allegiant Travel,0,1,1,1,200,0,running,,28,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,6,9,Cole Custer,Chevrolet,0.0,JR Motorsports,Haas Automation,0,0,1,1,200,0,running,,27,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,7,5,Christopher Bell,Toyota,4.0,Kyle Busch,JBL.com / SiriusXM,0,0,1,1,200,101,running,,28,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,8,16,John H. Nemechek,Chevrolet,8.0,Joe Nemechek,Cricket SX3,0,0,1,1,200,0,running,,25,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,9,15,Brandon Jones,Chevrolet,71.0,Matthew Miller,M&D Building Supply / Menards,0,0,1,1,200,0,running,,0,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,10,19,John Wes Townley,Chevrolet,5.0,Tony Townley,JIVE Communications / Zaxby's,0,0,1,1,200,0,running,,23,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,11,10,Kaz Grala,Chevrolet,24.0,Maury Gallagher,Sweet Baby Ray's,0,0,0,1,200,0,running,,22,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,12,14,Spencer Gallagher,Chevrolet,23.0,Maury Gallagher,Alamo Rent-A-Car,0,0,0,1,200,0,running,,21,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,13,25,Timothy Peters,Toyota,17.0,Tom DeLoach,Red Horse Racing,0,0,0,1,200,0,running,,20,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,14,1,Tyler Reddick,Ford,29.0,Brad Keselowski,Cooper Standard,0,0,0,1,200,1,running,,20,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,15,21,Caleb Holman,Toyota,75.0,Charlie Henderson,Food Country USA / Lopez Wealth Mgmt.,0,0,0,1,200,0,running,,18,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,16,22,Jordan Anderson,Chevrolet,66.0,Jeff Bolen,Columbia SC - Famously Hot,0,0,0,1,200,0,running,,17,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,17,11,Jesse Little,Toyota,81.0,Shigeaki Hattori,Carolina Nut Co. / Sumitomo Auto Group,0,0,0,1,200,0,running,,16,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,18,27,Austin Cindric,Ford,2.0,Brad Keselowski,Pirtek,0,0,0,1,199,0,running,,15,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,19,18,Austin Hill,Ford,2.0,Randy Young,Hill Racing,0,0,0,1,199,0,running,,14,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,20,24,Parker Kligerman,Ford,92.0,Ricky Benton,BTS Tire / Goodyear Commercial Tire,0,0,0,1,199,0,running,,13,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,21,26,Austin Wayne Self,Toyota,22.0,Tim Self,AM Technical Solutions,0,0,0,0,198,0,running,,12,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,22,23,Stewart Friesen,Chevrolet,16.0,Chris Larsen,Halmar International,0,0,0,0,198,0,running,,11,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,23,28,Brandon Brown,Chevrolet,86.0,Jerry Brown,Coastal Carolina University,0,0,0,0,197,0,running,,10,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,24,3,Cameron Hayley,Toyota,13.0,Duke Thorson,Ride TV / Cabinets by Hayley,0,0,0,0,197,0,running,,9,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,25,30,Travis Kvapil,Chevrolet,50.0,Mark Beaver,High Country Grizzlies / CorvetteParts.net,0,0,0,0,197,0,running,,8,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,26,20,Rico Abreu,Toyota,98.0,Mike Curb,Safelite Auto Glass / Curb Records,0,0,0,0,194,0,running,,7,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,27,31,Matt Mills,Chevrolet,7.0,Bobby Dotter,Thompson Electric,0,0,0,0,191,0,running,,6,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,28,32,Bryce Napier,Chevrolet,49.0,Jay Robinson,SupportMilitary.org / Lilly Trucking,0,0,0,0,191,0,running,,5,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,29,2,Daniel Suarez,Toyota,51.0,Kyle Busch,Arris,0,0,0,0,186,77,crash,,0,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,30,4,Ben Rhodes,Toyota,41.0,Duke Thorson,Regal Cinemas,0,0,0,0,128,0,engine,,3,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,31,29,Tommy Joe Martins,Chevrolet,44.0,Craig Martins,Cross Concrete Construction,0,0,0,0,71,0,power steering,,2,
2016,13,Bristol,Bristol Motor Speedway,0.533,paved track,32,17,Matt Crafton,Toyota,88.0,Duke Thorson,Ideal Door / Menards,0,0,0,0,70,0,engine,,1,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,1,6,Brett Moffitt,Toyota,11.0,Tom DeLoach,Red Horse Racing,1,1,1,1,100,1,running,,36,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,2,4,Timothy Peters,Toyota,17.0,Tom DeLoach,Red Horse Racing,0,1,1,1,100,42,running,,33,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,3,13,Daniel Hemric,Ford,19.0,Brad Keselowski,DrawTite / Reese Brands,0,1,1,1,100,2,running,,31,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,4,3,William Byron,Toyota,9.0,Kyle Busch,Liberty University,0,1,1,1,100,9,running,,30,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,5,14,Cameron Hayley,Toyota,13.0,Duke Thorson,Ride TV / Cabinets by Hayley,0,1,1,1,100,0,running,,28,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,6,19,Ben Rhodes,Toyota,41.0,Duke Thorson,Carolina Nut Co.,0,0,1,1,100,4,running,,28,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,7,2,Matt Crafton,Toyota,88.0,Duke Thorson,Great Lakes Flooring / Menards,0,0,1,1,100,23,running,,27,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,8,9,Grant Enfinger,Chevrolet,24.0,Maury Gallagher,Spencer Clark Foundation,0,0,1,1,100,0,running,,25,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,9,7,Johnny Sauter,Chevrolet,21.0,Maury Gallagher,Alamo Rent-A-Car,0,0,1,1,100,0,running,,24,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,10,21,Tyler Young,Chevrolet,2.0,Randy Young,Randco / Young's Building Systems,0,0,1,1,100,0,running,,23,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,11,12,Ben Kennedy,Chevrolet,33.0,Maury Gallagher,Jacob Companies,0,0,0,1,100,0,running,,22,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,12,1,John Wes Townley,Chevrolet,5.0,Tony Townley,JIVE Communications / Zaxby's,0,0,0,1,100,0,running,,21,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,13,15,Rico Abreu,Toyota,98.0,Mike Curb,Safelite Auto Glass / Curb Records,0,0,0,1,100,0,running,,20,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,14,23,Jordan Anderson,Chevrolet,66.0,Jeff Bolen,Columbia SC / LTI Printing,0,0,0,1,100,0,running,,19,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,15,20,Tommy Joe Martins,Chevrolet,44.0,Craig Martins,Cross Concrete Construction,0,0,0,1,100,0,running,,18,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,16,24,Austin Wayne Self,Toyota,22.0,Tim Self,AM Technical Solutions,0,0,0,1,100,0,running,,17,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,17,26,Jennifer Jo Cobb,Chevrolet,1.0,Jennifer Jo Cobb,WestsideVapor.com / #ABILLIONLIVES,0,0,0,1,100,0,running,,16,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,18,25,Travis Kvapil,Chevrolet,50.0,Mark Beaver,CorvetteParts.net,0,0,0,1,100,0,running,,15,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,19,8,Tyler Reddick,Ford,29.0,Brad Keselowski,Cooper Standard / Careers for Veterans,0,0,0,1,100,0,running,,14,
2016,14,Michigan,Michigan International Speedway,2.0,paved track,20,10,Cody Coughlin,Toyota,51.0,Kyle Busch,JEGS / AFCO,0,0,0,1,94,0,crash,,13,
