Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts
2016,23,Bristol,Bristol Motor Speedway,0.533,paved track,27.0,36.0,55.0,Reed Sorenson,Premium Motorsports (Jay Robinson),Chevrolet,489.0,running,0.0,14.0
2016,23,Bristol,Bristol Motor Speedway,0.533,paved track,28.0,15.0,31.0,Ryan Newman,Caterpillar (Richard Childress),Chevrolet,487.0,running,9.0,14.0
2016,23,Bristol,Bristol Motor Speedway,0.533,paved track,29.0,38.0,32.0,Jeffrey Earnhardt,Can-Am / Kappa (Archie St. Hilaire),Ford,479.0,running,0.0,12.0
2016,23,Bristol,Bristol Motor Speedway,0.533,paved track,30.0,27.0,14.0,Tony Stewart,Haas Automation (Stewart Haas Racing),Chevrolet,471.0,running,0.0,11.0
2016,23,Bristol,Bristol Motor Speedway,0.533,paved track,31.0,31.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,470.0,running,0.0,10.0
2016,23,Bristol,Bristol Motor Speedway,0.533,paved track,32.0,20.0,27.0,Paul Menard,Knauf / Menards (Richard Childress),Chevrolet,458.0,running,0.0,9.0
2016,23,Bristol,Bristol Motor Speedway,0.533,paved track,33.0,9.0,2.0,Brad Keselowski,Autotrader.com (Roger Penske),Ford,458.0,running,0.0,8.0
2016,23,Bristol,Bristol Motor Speedway,0.533,paved track,34.0,35.0,98.0,Cole Whitt,Carolina Skiff (Jay Robinson),Chevrolet,442.0,running,0.0,7.0
2016,23,Bristol,Bristol Motor Speedway,0.533,paved track,35.0,4.0,21.0,Ryan Blaney,Virginia Tech / Motorcraft (Wood Brothers),Ford,437.0,running,0.0,6.0
2016,23,Bristol,Bristol Motor Speedway,0.533,paved track,36.0,40.0,30.0,Josh Wise,Curtis Key Plumbing (Curtis Key),Chevrolet,416.0,running,0.0,5.0
2016,23,Bristol,Bristol Motor Speedway,0.533,paved track,37.0,5.0,20.0,Matt Kenseth,Dollar General (Joe Gibbs),Toyota,373.0,crash,0.0,4.0
2016,23,Bristol,Bristol Motor Speedway,0.533,paved track,38.0,14.0,41.0,Kurt Busch,Monster Energy / Haas Automation (Stewart Haas Racing),Chevrolet,372.0,crash,0.0,3.0
2016,23,Bristol,Bristol Motor Speedway,0.533,paved track,39.0,3.0,18.0,Kyle Busch,M&M's 75th Anniversary (Joe Gibbs),Toyota,357.0,crash,256.0,4.0
2016,23,Bristol,Bristol Motor Speedway,0.533,paved track,40.0,39.0,46.0,Justin Allgaier,"Pilot / Flying J / Battle at Bristol (Harry Scott, Jr.)",Chevrolet,354.0,crash,0.0,0.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,1.0,12.0,42.0,Kyle Larson,Target / Axe / Clorox (Chip Ganassi),Chevrolet,200.0,running,41.0,45.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,2.0,5.0,24.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,200.0,running,31.0,40.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,3.0,18.0,2.0,Brad Keselowski,Miller Lite / CareersForVeterans.org (Roger Penske),Ford,200.0,running,14.0,29.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,4.0,7.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,200.0,running,0.0,37.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,5.0,4.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Chevrolet,200.0,running,33.0,37.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,6.0,2.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,200.0,running,37.0,36.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,7.0,9.0,19.0,Carl Edwards,Arris Surfboard (Joe Gibbs),Toyota,200.0,running,1.0,35.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,8.0,8.0,1.0,Jamie McMurray,Cessna (Chip Ganassi),Chevrolet,200.0,running,0.0,33.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,9.0,3.0,11.0,Denny Hamlin,FedEx Office (Joe Gibbs),Toyota,200.0,running,0.0,32.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,10.0,1.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,200.0,running,24.0,32.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,11.0,22.0,16.0,Greg Biffle,Roush Performance Parts / Hines Park Ford (Jack Roush),Ford,200.0,running,1.0,31.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,12.0,19.0,41.0,Kurt Busch,Monster Energy / Haas Automation (Stewart Haas Racing),Chevrolet,200.0,running,0.0,29.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,13.0,13.0,20.0,Matt Kenseth,Dollar General (Joe Gibbs),Toyota,200.0,running,8.0,29.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,14.0,11.0,5.0,Kasey Kahne,Farmers Insurance (Rick Hendrick),Chevrolet,200.0,running,0.0,27.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,15.0,25.0,47.0,A.J. Allmendinger,Kroger / Scott Products / Bush's Beans (JTG-Daugherty Racing),Chevrolet,200.0,running,0.0,26.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,16.0,17.0,3.0,Austin Dillon,Cheerios / Kroger (Richard Childress),Chevrolet,200.0,running,1.0,26.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,17.0,10.0,31.0,Ryan Newman,Freightliner (Richard Childress),Chevrolet,200.0,running,1.0,25.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,18.0,20.0,27.0,Paul Menard,Sylvania LED / Menards (Richard Childress),Chevrolet,200.0,running,0.0,23.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,19.0,16.0,18.0,Kyle Busch,Interstate Batteries (Joe Gibbs),Toyota,199.0,running,0.0,22.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,20.0,14.0,78.0,Martin Truex Jr,Furniture Row / Denver Mattress (Barney Visser),Toyota,199.0,running,7.0,22.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,21.0,15.0,14.0,Tony Stewart,Mobil 1 (Stewart Haas Racing),Chevrolet,198.0,running,0.0,20.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,22.0,28.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,198.0,running,0.0,19.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,23.0,23.0,10.0,Danica Patrick,Aspen Dental (Stewart Haas Racing),Chevrolet,198.0,running,0.0,18.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,24.0,24.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,198.0,running,0.0,17.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,25.0,26.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,198.0,running,0.0,16.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,26.0,31.0,7.0,Regan Smith,"Advanced Patient Care / Nikko Road Rippers (Tommy Baldwin, Jr.)",Chevrolet,198.0,running,1.0,16.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,27.0,29.0,17.0,Ricky Stenhouse Jr,Zest (Jack Roush),Ford,198.0,running,0.0,14.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,28.0,30.0,44.0,Brian Scott,Twisted Tea (Richard Petty Motorsports),Ford,197.0,running,0.0,13.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,29.0,32.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,196.0,running,0.0,12.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,30.0,6.0,88.0,Alex Bowman,Axalta / University of Michigan (Rick Hendrick),Chevrolet,195.0,running,0.0,0.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,31.0,35.0,95.0,Michael McDowell,Thrivent Financial (Leavine Family Racing),Chevrolet,195.0,running,0.0,10.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,32.0,34.0,83.0,Matt DiBenedetto,Vector Security (BK Racing),Toyota,195.0,running,0.0,9.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,33.0,36.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,195.0,running,0.0,8.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,34.0,37.0,98.0,Cole Whitt,Premium Motorsports (Jay Robinson),Chevrolet,194.0,running,0.0,7.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,35.0,21.0,34.0,Chris Buescher,Dockside Logistics (Bob Jenkins),Ford,193.0,running,0.0,6.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,36.0,39.0,55.0,Reed Sorenson,Vydox Plus Extra Strength (Jay Robinson),Chevrolet,193.0,running,0.0,5.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,37.0,40.0,32.0,Jeffrey Earnhardt,KeenParts.com / CorvetteParts.net (Archie St. Hilaire),Ford,192.0,running,0.0,4.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,38.0,38.0,30.0,Josh Wise,Westside Vapor / #Abillonlives (Curtis Key),Chevrolet,192.0,running,0.0,3.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,39.0,33.0,38.0,Landon Cassill,MDS Transport (Bob Jenkins),Ford,174.0,suspension,0.0,2.0
2016,24,Michigan,Michigan International Speedway,2.0,paved track,40.0,27.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,160.0,running,0.0,1.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,1.0,8.0,78.0,Martin Truex Jr,Auto-Owners Insurance (Barney Visser),Toyota,367.0,running,28.0,44.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,2.0,1.0,4.0,Kevin Harvick,Busch Beer (Stewart Haas Racing),Chevrolet,367.0,running,214.0,41.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,3.0,16.0,42.0,Kyle Larson,Target / Coca-Cola (Chip Ganassi),Chevrolet,367.0,running,45.0,24.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,4.0,7.0,11.0,Denny Hamlin,Sport Clips (Joe Gibbs),Toyota,367.0,running,13.0,38.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,5.0,5.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,367.0,running,0.0,36.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,6.0,10.0,20.0,Matt Kenseth,Tide Pods (Joe Gibbs),Toyota,367.0,running,10.0,36.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,7.0,18.0,5.0,Kasey Kahne,Liftmaster (Rick Hendrick),Chevrolet,367.0,running,0.0,34.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,8.0,14.0,31.0,Ryan Newman,Caterpillar (Richard Childress),Chevrolet,367.0,running,9.0,19.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,9.0,2.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,367.0,running,47.0,33.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,10.0,11.0,24.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,367.0,running,0.0,31.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,11.0,6.0,18.0,Kyle Busch,Interstate Batteries (Joe Gibbs),Toyota,367.0,running,1.0,31.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,12.0,12.0,3.0,Austin Dillon,American Ethanol E15 (Richard Childress),Chevrolet,367.0,running,0.0,29.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,13.0,20.0,21.0,Ryan Blaney,Motorcraft / Quick Lane Tire & Auto Center (Wood Brothers),Ford,367.0,running,0.0,28.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,14.0,15.0,88.0,Jeff Gordon,Nationwide Insurance (Rick Hendrick),Chevrolet,367.0,running,0.0,27.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,15.0,13.0,1.0,Jamie McMurray,McDonald's Mac Tonight (Chip Ganassi),Chevrolet,367.0,running,0.0,26.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,16.0,24.0,27.0,Paul Menard,Valvoline / Menards (Richard Childress),Chevrolet,367.0,running,0.0,25.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,17.0,31.0,34.0,Chris Buescher,Love's Travel Stops (Bob Jenkins),Ford,367.0,running,0.0,24.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,18.0,22.0,17.0,Ricky Stenhouse Jr,MCR Safety / Fastenal (Jack Roush),Ford,367.0,running,0.0,23.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,19.0,3.0,19.0,Carl Edwards,Arris (Joe Gibbs),Toyota,366.0,running,0.0,22.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,20.0,33.0,7.0,Regan Smith,"Nikko / Road Rippers (Tommy Baldwin, Jr.)",Chevrolet,366.0,running,0.0,21.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,21.0,32.0,23.0,David Ragan,"Dr. Pepper ""I'm a Pepper"" (BK Racing)",Toyota,366.0,running,0.0,20.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,22.0,27.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,365.0,running,0.0,19.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,23.0,21.0,47.0,A.J. Allmendinger,Kroger / Tyson (JTG-Daugherty Racing),Chevrolet,365.0,running,0.0,18.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,24.0,25.0,10.0,Danica Patrick,Nature's Bakery (Stewart Haas Racing),Chevrolet,365.0,running,0.0,17.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,25.0,28.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,365.0,running,0.0,16.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,26.0,35.0,83.0,Matt DiBenedetto,Orange Crush (BK Racing),Toyota,364.0,running,0.0,15.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,27.0,30.0,95.0,Michael McDowell,Thrivent Financial (Leavine Family Racing),Chevrolet,364.0,running,0.0,14.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,28.0,37.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,362.0,running,0.0,13.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,29.0,40.0,30.0,Josh Wise,Incredible Bank (Curtis Key),Chevrolet,361.0,running,0.0,12.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,30.0,29.0,38.0,Landon Cassill,Rumple Furniture / Bailey Excavating (Bob Jenkins),Ford,361.0,running,0.0,11.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,31.0,39.0,55.0,Reed Sorenson,Vydox Plus (Jay Robinson),Chevrolet,358.0,running,0.0,10.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,32.0,26.0,43.0,Aric Almirola,STP (Richard Petty Motorsports),Ford,346.0,crash,0.0,9.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,33.0,9.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,328.0,running,0.0,8.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,34.0,4.0,41.0,Kurt Busch,Haas VF1 / Monster Energy (Stewart Haas Racing),Chevrolet,326.0,crash,0.0,7.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,35.0,17.0,14.0,Tony Stewart,Coca-Cola (Stewart Haas Racing),Chevrolet,317.0,engine,0.0,6.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,36.0,23.0,16.0,Greg Biffle,Hooters / FirstRespondersDay.org (Jack Roush),Ford,295.0,crash,0.0,5.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,37.0,36.0,98.0,Cole Whitt,Carolina Skiff (Jay Robinson),Chevrolet,250.0,electrical,0.0,4.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,38.0,38.0,32.0,Jeffrey Earnhardt,Otter Pops / Corvetteparts.net (Archie St. Hilaire),Ford,247.0,crash,0.0,3.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,39.0,34.0,44.0,Brian Scott,Twisted Tea (Richard Petty Motorsports),Ford,199.0,crash,0.0,2.0
2016,25,Darlington,Darlington Raceway,1.366,paved track,40.0,19.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,161.0,engine,0.0,1.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,1.0,1.0,11.0,Denny Hamlin,FedEx Ground (Joe Gibbs),Toyota,407.0,running,189.0,44.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,2.0,2.0,42.0,Kyle Larson,Target / Coca-Cola (Chip Ganassi),Chevrolet,407.0,running,15.0,40.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,3.0,6.0,78.0,Martin Truex Jr,Tanger Outlets (Barney Visser),Toyota,407.0,running,193.0,40.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,4.0,17.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,407.0,running,0.0,37.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,5.0,19.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Chevrolet,407.0,running,0.0,36.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,6.0,7.0,5.0,Kasey Kahne,Farmers Insurance (Rick Hendrick),Chevrolet,407.0,running,0.0,35.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,7.0,4.0,1.0,Jamie McMurray,Sherwin Williams Emerald / Scotch Blue (Chip Ganassi),Chevrolet,407.0,running,0.0,34.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,8.0,5.0,41.0,Kurt Busch,Haas Automation / Monster Energy (Stewart Haas Racing),Chevrolet,407.0,running,3.0,34.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,9.0,9.0,18.0,Kyle Busch,M&M's 75th Anniversary (Joe Gibbs),Toyota,407.0,running,0.0,32.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,10.0,12.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,407.0,running,0.0,31.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,11.0,10.0,48.0,Jimmie Johnson,Lowe's Pro Services (Rick Hendrick),Chevrolet,407.0,running,0.0,30.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,12.0,27.0,95.0,Michael McDowell,Malwarebytes (Leavine Family Racing),Chevrolet,407.0,running,0.0,29.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,13.0,8.0,3.0,Austin Dillon,Dow / Glass America (Richard Childress),Chevrolet,407.0,running,0.0,28.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,14.0,18.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,407.0,running,0.0,27.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,15.0,29.0,10.0,Danica Patrick,Nature's Bakery (Stewart Haas Racing),Chevrolet,407.0,running,0.0,26.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,16.0,11.0,88.0,Jeff Gordon,Axalta (Rick Hendrick),Chevrolet,407.0,running,0.0,25.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,17.0,23.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,407.0,running,0.0,24.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,18.0,22.0,17.0,Ricky Stenhouse Jr,Zest (Jack Roush),Ford,407.0,running,0.0,23.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,19.0,34.0,24.0,Chase Elliott,3M / American Red Cross (Rick Hendrick),Chevrolet,407.0,running,0.0,22.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,20.0,16.0,47.0,A.J. Allmendinger,Kroger / Scott Products (JTG-Daugherty Racing),Chevrolet,407.0,running,0.0,21.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,21.0,26.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,407.0,running,0.0,20.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,22.0,33.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,407.0,running,0.0,19.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,23.0,28.0,16.0,Greg Biffle,Ford EcoBoost (Jack Roush),Ford,407.0,running,0.0,18.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,24.0,31.0,34.0,Chris Buescher,"CSX ""Play it Safe"" (Bob Jenkins)",Ford,407.0,running,0.0,17.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,25.0,39.0,83.0,Dylan Lupton,E.J. Wade Construction / Union Bank & Trust (BK Racing),Toyota,406.0,running,0.0,0.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,26.0,38.0,55.0,Reed Sorenson,Premium Motorsports (Jay Robinson),Chevrolet,404.0,running,0.0,15.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,27.0,40.0,32.0,Jeffrey Earnhardt,VisoneRV.com / Corvetteparts.net (Archie St. Hilaire),Ford,403.0,running,2.0,15.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,28.0,15.0,31.0,Ryan Newman,Caterpillar (Richard Childress),Chevrolet,402.0,running,0.0,13.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,29.0,24.0,7.0,Regan Smith,"Advanced Patient Care (Tommy Baldwin, Jr.)",Chevrolet,397.0,crash,2.0,13.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,30.0,36.0,30.0,Josh Wise,The Motorsports Group (Curtis Key),Chevrolet,396.0,running,0.0,11.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,31.0,37.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,390.0,running,0.0,10.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,32.0,13.0,19.0,Carl Edwards,Arris Surfboard (Joe Gibbs),Toyota,366.0,suspension,0.0,9.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,33.0,14.0,14.0,Tony Stewart,Code 3 Associates / Mobil 1 (Stewart Haas Racing),Chevrolet,363.0,crash,0.0,8.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,34.0,21.0,23.0,David Ragan,SweetFrog (BK Racing),Toyota,362.0,crash,0.0,7.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,35.0,35.0,44.0,Brian Scott,Albertson's / Shore Lodge / Devour (Richard Petty Motorsports),Ford,362.0,crash,0.0,6.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,36.0,32.0,38.0,Landon Cassill,MDS Transport (Bob Jenkins),Ford,358.0,running,0.0,5.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,37.0,25.0,93.0,Matt DiBenedetto,E.J. Wade Construction / Union Bank & Trust (BK Racing),Toyota,352.0,crash,0.0,4.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,38.0,3.0,20.0,Matt Kenseth,Dollar General (Joe Gibbs),Toyota,335.0,crash,3.0,4.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,39.0,20.0,21.0,Ryan Blaney,SKF / Motion Industries (Wood Brothers),Ford,279.0,running,0.0,2.0
2016,26,Richmond,Richmond International Raceway,0.75,paved track,40.0,30.0,27.0,Paul Menard,Dutch Boy / Menards (Richard Childress),Chevrolet,264.0,crash,0.0,1.0
2016,27,Chicago,Chicagoland Speedway,1.5,paved track,1.0,6.0,78.0,Martin Truex Jr,Furniture Row / Denver Mattress (Barney Visser),Toyota,270.0,running,32.0,44.0
2016,27,Chicago,Chicagoland Speedway,1.5,paved track,2.0,9.0,22.0,Joey Logano,Shell / Pennzoil Mosaic (Roger Penske),Ford,270.0,running,1.0,40.0
2016,27,Chicago,Chicagoland Speedway,1.5,paved track,3.0,14.0,24.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,270.0,running,75.0,39.0
